plant,nom d'équipement,ID Technique,Process,nom master data,emplacement ,Immo Number,numéro de série,"année 
(plaque signalitique)",commersialisation d'équipement ,commersialisation PDR ,age ,D(degradabilite ,HP ( heure de production ),HP coef,P pdr ( piece de rechange),"MT (deux facteur mttr et mtbf ) mttr : main time to repair , mtbf : main time between failure",T (technologie ,"Aging 
Result","Equipment
Staus",Physical status
MH2,komax sigma 688 ,ET00000361,Cutting Machine Wire < 6mm2,Komax--Sigma 688 ST,coupe,8141200802,37,2020,OUI,OUI,5,0,5883,1,0,0,0,0.1,Excellent,Excellent
MH2,komax sigma 688 ,ET00000361,Cutting Machine Wire < 6mm2,Komax--Sigma 688 ST,coupe,2141081101,36,2020,OUI,OUI,5,0,5883,1,0,0,0,0.1,Excellent,Excellent
MH2,komax sigma 688 ,ET00000361,Cutting Machine Wire < 6mm2,Komax--Sigma 688 ST,coupe,8141200704,34,2020,OUI,OUI,5,0,5883,1,0,0,0,0.1,Excellent,Excellent
MH2,komax sigma 688 ,ET00000361,Cutting Machine Wire < 6mm2,Komax--Sigma 688 ST,coupe,8141200705,35,2020,OUI,OUI,5,0,5883,1,0,0,0,0.1,Excellent,Excellent
MH2,komax sigma 688 st,ET00000361,Cutting Machine Wire < 6mm2,Komax--Sigma 688 ST,coupe,8141200814,14,2019,OUI,OUI,6,0,5883,1,0,0,0,0.1,Excellent,Excellent
MH2,robot d'inserstion blindstophen ,ET00001461,Plug Insertion device,Stoneshield--RPM Robotic Punching Machine,vkf,,002218-00-011,2022,OUI,OUI,3,0,5883,1,0,0,1,0.15,Excellent,
MH2,BT 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,,1543,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,vkf,,ML35.0051,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,vkf,8149200802,ML35.0005,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,DELTA 240,ET00001074,Stripping Machine,Komax--Delta 60,vkf,8142230903,240.01999,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,unistrip 2600,ET00001219,Stripping Machine,Schleuniger--UniStrip 2600,vkf,,3336,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec ktr 100,ET00001065,Taping Machine,Kabatec--KTR 100 Taping Machine,vkf,,298,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,KTB 50 E ,ET00002495,Taping Machine,Kabatec--KTB 50 E Plus Electric Bundl Mach.,vkf,,1543,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1000,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1001,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1028,2021,OUI,OUI,4,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1077,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1078,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1079,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1081,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1090,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1205,2015,OUI,OUI,10,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1207,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1208,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1209,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1225,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1226,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1227,2021,OUI,OUI,4,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1229,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1230,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1245,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1246,2025,OUI,OUI,0,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1247,2026,OUI,OUI,-1,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1248,2027,OUI,OUI,-2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1249,2028,OUI,OUI,-3,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1252,2029,OUI,OUI,-4,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1253,2030,OUI,OUI,-5,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1254,2031,OUI,OUI,-6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1255,2032,OUI,OUI,-7,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1256,2033,OUI,OUI,-8,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1257,2034,OUI,OUI,-9,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1258,2035,OUI,OUI,-10,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1259,2036,OUI,OUI,-11,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1260,2037,OUI,OUI,-12,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1261,2038,OUI,OUI,-13,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1279,2039,OUI,OUI,-14,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1280,2040,OUI,OUI,-15,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1281,2041,OUI,OUI,-16,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1282,2042,OUI,OUI,-17,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1284,2043,OUI,OUI,-18,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1286,2044,OUI,OUI,-19,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1287,2045,OUI,OUI,-20,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1290,2046,OUI,OUI,-21,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1291,2047,OUI,OUI,-22,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1292,2048,OUI,OUI,-23,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1293,2049,OUI,OUI,-24,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1294,2050,OUI,OUI,-25,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1295,2051,OUI,OUI,-26,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1296,2052,OUI,OUI,-27,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1297,2053,OUI,OUI,-28,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1298,2054,OUI,OUI,-29,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1299,2055,OUI,OUI,-30,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1301,2056,OUI,OUI,-31,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1302,2057,OUI,OUI,-32,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1303,2058,OUI,OUI,-33,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1305,2059,OUI,OUI,-34,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1306,2060,OUI,OUI,-35,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1307,2061,OUI,OUI,-36,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1308,2062,OUI,OUI,-37,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1309,2063,OUI,OUI,-38,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1310,2015,OUI,OUI,10,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1311,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1312,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1314,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1362,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1487,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1488,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1489,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1496,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1764,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1765,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1766,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1768,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,2810,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,881,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,897,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,997,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,999,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,,1171,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,DELTA 240,ET00001074,Stripping Machine,Komax--Delta 60,vkf,8142230902,240.0197,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,USS telsonic,ET00001398,Ultrasonic Welding Machine,Telsonic--Telsosplice TS3,vkf,,203365,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,USS telsonic,ET00001398,Ultrasonic Welding Machine,Telsonic--Telsosplice TS3,vkf,,201735,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,USS telsonic,ET00001398,Ultrasonic Welding Machine,Telsonic--Telsosplice TS3,vkf,,203475,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,USS telsonic,ET00001398,Ultrasonic Welding Machine,Telsonic--Telsosplice TS3,vkf,,203366,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,ktb 50E plus,ET00002495,Taping Machine,Kabatec--KTB 50 E Plus Electric Bundl Mach.,vkf,4143180601,1543,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,cutting,814200806,ML35.007,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,cutting,,15155004-0066,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,cutting,8149200805,ML35.0009,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,cutting,1849200804,ML35.0008,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,cutting,,ML35.0052,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,microlab 35,ET00001786,Micro Section Laboratories,Komax--Micro LAB 35,cutting,8149200807,ML35.0006,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,,891,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,8141210303,929,2021,OUI,OUI,4,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,,830,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,USS telsonic,ET00001398,Ultrasonic Welding Machine,Telsonic--Telsosplice TS3,vkf,,199597,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,mecalbi STCS PT,ET00001575,Test Module,Mecalbi--STCS-PT,vkf,,71,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,USS telsonic,ET00001398,Ultrasonic Welding Machine,Telsonic--Telsosplice TS3,vkf,,209859,2024,OUI,OUI,1,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,dsg canusa,ET00001009,Shrinking Machine Shuttle,DSG Canusa--DERAY Shuttle RKS,vkf,8200230907,T04-m-44312/SB1009/2023/049,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,8346-1,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,kabatec KTS 50 A ,ET00001066,Tape dispenser,Kabatec--KTS 50 A Tape dispenser,vkf,,1767,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,8346-2,2011,OUI,OUI,14,0.4,5883,1,0,0,1,0.39,Bon,Moyen
MH2,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,8346-3,2011,OUI,OUI,14,0.4,5883,1,0,0,1,0.39,Bon,Moyen
MH2,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,9932-1,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,kts 50 comfort,ET00001103,Taping Machine,Kabatec--KTS 50 Comfort,vkf,8143200303,1287,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,EVO 500 TS,ET00001119,Shrinking Machine Processor,Mecalbi--STCS-Evo500TS,vkf,,453,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,Excellent
MH2,test table tsk,ET00001604,Test Table,TSK--Test Table,assembly/testing,8145230302,401664-3090-122,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,test table tsk,ET00001604,Test Table,TSK--Test Table,assembly/testing,8145200609,401664-3090-79,2020,OUI,OUI,5,0,5883,1,0,0,1,0.15,Excellent,
MH2,schunk minic 3,ET00001236,Ultrasonic Welding Machine,Schunk--Minic III,vkf,,1244-7,2018,OUI,OUI,7,0.4,5883,1,0,0,1,0.39,Bon,Bon
MH2,TSK 1700 (forme L),ET00001659,Test Table,TSK--Test Table 1700,assembly/testing,,402642-3090-15,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,TSK 1700 (forme L),ET00001659,Test Table,TSK--Test Table 1700,assembly/testing,8145230611,402642-3090-18,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,TEST VISION EMDEP,ET00001541,Test Station Fuse,Emdep--Fuse Detection,assembly/testing,2144190902,7427,2019,OUI,OUI,6,0,5883,1,0,0,1,0.15,Excellent,
MH2,TEST VISION CREASOFT,ET00001531,Test Station Fuse and Relaise,Creasoft--Fuse and Relay Detection,assembly/testing,8145231053,23-073,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,TSK 1700 (forme L),ET00001659,Test Table,TSK--Test Table 1700,assembly/testing,4145230899,402642-3090-16,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,TSK 1700 (forme L),ET00001659,Test Table,TSK--Test Table 1700,assembly/testing,,402642-3090-14,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,TSK 1700 (forme L),ET00001659,Test Table,TSK--Test Table 1700,assembly/testing,,402642-3090-13,2023,OUI,OUI,2,0,5883,1,0,0,1,0.15,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,,831,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,,102,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,8142200701,1472,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,
MH2,schleuniger unistrip 2600,ET00001219,Stripping Machine,Schleuniger--UniStrip 2600,vkf,,3128,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MH2,schleuniger unistrip 2600,ET00001219,Stripping Machine,Schleuniger--UniStrip 2600,vkf,812021020,4671,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,8280200603,75,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MH2,schleuniger unistrip 2600,ET00001219,Stripping Machine,Schleuniger--UniStrip 2600,vkf,,3488,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,,1544,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,
MH2,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,,118,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,,827,2019,OUI,OUI,6,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,kabatec ktcx 20 (ktb e9p/e19p),ET00001097,Taping Machine,Kabatec--KTB E9P Taping Machine,vkf,,890,2020,OUI,OUI,5,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,,71,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,8142201202,1482,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,
MH2,schleuniger unistrip 2600,ET00001219,Stripping Machine,Schleuniger--UniStrip 2600,vkf,812021020,4672,2021,OUI,OUI,4,0,3920,0.75,0,0,0,0.075,Excellent,
MH2,schafer detorsadage,ET00002508,Untwisting Machine,Schaefer--MC 2X1.5 Untwisting Machine,vkf,8280190204,73,2018,OUI,OUI,7,0.4,3920,0.75,0,0,0,0.315,Bon,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,,1278,2018,NON,OUI,7,0.4,3920,0.75,0,0,1,0.365,Bon,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,8142211105,1545,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,8142200805,1484,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,
MH2,komax bt 722,ET00001068,Crimping Press Wire < 6mm2,Komax--BT-722,vkf,,1476,2020,NON,OUI,5,0,3920,0.75,0,0,1,0.125,Excellent,
